filename,n_nodes,mst_cost,mst_time_s,christofides_cost,christofides_time_s,total_time_s
2101,88,896.1386026586819,0.009738,961.8857639082294,0.024358,0.034096
2102,30,631.8311540632811,0.001139,585.6483024635608,0.001210,0.002349
2103,56,783.6051729711625,0.003886,719.7353740326957,0.006602,0.010488
2104,26,559.3741105443806,0.000828,522.4744522481308,0.000800,0.001628
2105,31,555.1995048933943,0.001177,517.8954050833491,0.001256,0.002433
2106,89,1022.5580062077345,0.009999,1069.8641102304323,0.025113,0.035112
2107,75,916.5233114859741,0.007003,1016.2404508997449,0.015268,0.022272
2108,56,775.2897880232198,0.003896,904.5104844796247,0.006666,0.010562
2109,23,411.60108512628113,0.000659,463.49816726747287,0.000585,0.001244
2110,76,956.8353715720414,0.007226,1003.8711683665152,0.015830,0.023056
2111,35,701.034115570136,0.001532,582.3830983672781,0.001830,0.003363
2112,31,502.07834627865964,0.001199,623.8178871407778,0.001323,0.002522
2113,97,1048.9809405690855,0.011874,1223.931448938029,0.032191,0.044066
2114,96,987.5381224022688,0.011615,1117.0011647222602,0.031228,0.042844
2115,90,1045.720808647375,0.010003,1014.9329887047558,0.025899,0.035902
2116,95,952.9618354452547,0.011253,1047.0967983075152,0.030242,0.041496
2117,78,1034.8357304120852,0.007580,1162.5242194391717,0.017133,0.024714
2118,81,982.065195565753,0.008220,1101.6599622185204,0.019045,0.027265
2119,53,765.7775821540511,0.003471,822.0500877255125,0.005723,0.009194
2120,56,836.1095558317548,0.003895,826.8467507702481,0.006658,0.010553
2121,99,1083.0840183820528,0.012206,1068.069353498859,0.034232,0.046439
2122,35,687.8765527259637,0.001497,783.536026530434,0.001802,0.003299
2123,24,522.2846015741059,0.000706,514.448891845244,0.000658,0.001364
2124,88,951.4740947337976,0.009737,1086.112380727484,0.024328,0.034065
2125,76,948.9402226703987,0.007248,980.3930686842998,0.016059,0.023306
2126,76,895.9979945124462,0.007246,945.9137931138757,0.015738,0.022984
2127,57,756.8780346944633,0.004007,905.4118358190597,0.006902,0.010910
2128,78,996.0277188977666,0.007597,937.3761615188662,0.017336,0.024934
2129,27,593.576913626384,0.000902,586.2104173832237,0.000928,0.001830
2130,90,1045.0908818159364,0.010158,999.5611889779655,0.025943,0.036102
2131,67,882.9393935555945,0.005553,827.5938080782514,0.010965,0.016518
2132,99,1072.2186588286938,0.012377,1007.659564349765,0.034193,0.046569
2133,52,755.9280586611628,0.003398,801.3223835925451,0.005333,0.008732
2134,69,909.6067611020632,0.005903,937.1898903020762,0.011903,0.017806
2135,60,855.7819915974164,0.004496,757.4138800557014,0.008078,0.012574
2136,28,640.5633509603574,0.000970,708.3670383129942,0.000992,0.001962
2137,30,601.7695548279645,0.001113,635.9885475151978,0.001190,0.002303
2138,94,1115.7237516266457,0.010950,1133.5252844821266,0.029231,0.040181
2139,98,1142.468316207282,0.011980,1033.3142041314652,0.033084,0.045064
2140,56,744.7796813408781,0.003900,816.7139804466357,0.006692,0.010593
2141,68,852.0270729097875,0.005773,816.8540989820334,0.011448,0.017221
2142,51,793.2212878738137,0.003243,927.3378626147135,0.005023,0.008266
2143,78,951.2433071064681,0.007519,1064.4818569696117,0.017051,0.024570
2144,57,778.4511389496612,0.004000,882.6185134263671,0.006936,0.010937
2145,52,767.543333488676,0.003340,719.852046358609,0.005326,0.008667
2146,60,719.7246902827442,0.004425,826.8035271775127,0.008024,0.012449
2147,59,761.9982623310499,0.004261,902.2333913974597,0.007558,0.011820
2148,51,697.3284692074434,0.003366,681.0048586450949,0.005094,0.008460
2149,65,866.7640258832868,0.005201,824.5155661195151,0.010116,0.015317
2150,41,612.0717864077792,0.002070,577.8322861930192,0.002797,0.004866
2151,58,787.5390983587387,0.004117,892.0381233404864,0.007730,0.011847
2152,67,961.4775065416615,0.006067,911.4159927103062,0.011062,0.017129
2153,62,852.4447897938092,0.005198,766.1434266003605,0.008941,0.014139
2154,86,948.338150312338,0.009217,954.7808552603567,0.022693,0.031910
2155,94,1053.9031466855197,0.010990,1035.6146683601098,0.029307,0.040297
2156,100,1037.4670257503615,0.012615,1183.2007315905666,0.035399,0.048015
2157,43,735.162215819143,0.002315,628.8390048067276,0.003149,0.005464
2158,63,851.4987050507035,0.004933,885.9791787587278,0.009312,0.014245
2159,53,717.4430075517586,0.003474,788.0861084065258,0.005678,0.009152
2160,60,821.8881957321639,0.004449,754.2427370364466,0.008044,0.012493
2161,64,930.3353114562015,0.005090,959.6322670414347,0.009664,0.014755
2162,38,686.2602502665446,0.001784,710.5224541599201,0.002296,0.004080
2163,41,705.5403683471784,0.002075,694.9549296502573,0.002760,0.004835
2164,100,1025.9501387830342,0.012477,998.4565947628865,0.035802,0.048280
2165,57,680.4456632640132,0.004045,581.0218046792477,0.006846,0.010891
2166,64,773.8273890402518,0.005065,991.407437512924,0.009705,0.014770
2167,43,677.7615829102874,0.002281,629.1924303568874,0.003111,0.005392
2168,80,1013.0226523290945,0.008027,1139.0674949836575,0.018396,0.026424
2169,66,870.3064409547152,0.005427,734.3479647282501,0.010717,0.016145
2170,43,686.4037486114344,0.002259,766.7894408535323,0.003227,0.005486
2171,90,946.1082270279444,0.010112,1034.623726937235,0.025939,0.036052
2172,69,875.1712277347726,0.005960,1007.8259554021002,0.012067,0.018027
2173,96,980.572311455403,0.011541,1003.2572448202737,0.031184,0.042726
2174,26,497.26026279884707,0.000866,576.774083675576,0.000841,0.001707
2175,57,735.9924513957147,0.004034,843.0360354890411,0.006886,0.010921
2176,85,958.3542868318443,0.009042,1031.9199205989753,0.021882,0.030924
2177,55,814.3426454588786,0.003748,870.2731786749337,0.006348,0.010096
2178,43,688.4691514066417,0.002290,719.8208874697701,0.003173,0.005463
2179,92,1003.2458733091586,0.010547,1154.1878047046514,0.027714,0.038261
2180,72,825.9960343877578,0.006512,918.6068927679279,0.013557,0.020069
2181,63,831.8461842161216,0.004947,883.3474465113255,0.009241,0.014188
2182,55,680.2071521599971,0.003720,715.8712704095304,0.006198,0.009918
2183,45,647.1379311464469,0.002519,707.3321370441755,0.003764,0.006283
2184,59,825.2386504120032,0.004327,912.9215504496472,0.007726,0.012053
2185,47,821.3917961844904,0.002736,808.3510934155843,0.004112,0.006848
2186,23,472.3703644132039,0.000653,425.2952350894508,0.000580,0.001234
2187,100,1152.9661370951517,0.012611,1228.870882616106,0.035663,0.048274
2188,58,695.4319961105282,0.005160,781.7658539573123,0.008612,0.013773
2189,59,847.7582218010134,0.004499,889.8423351409202,0.008465,0.012965
2190,95,994.0822774689669,0.011566,1125.212974086525,0.030521,0.042087
2191,76,892.086354819898,0.007269,1096.4141552427736,0.015992,0.023261
2192,80,962.7819678585286,0.007996,1066.562423246289,0.018459,0.026455
2193,43,758.6922042183387,0.002318,851.0511754126113,0.003216,0.005534
2194,86,1031.4013980653415,0.009223,978.939281214447,0.022636,0.031859
2195,28,535.9870799678271,0.000989,584.2397498667636,0.001029,0.002019
2196,47,758.2957761071331,0.002709,708.9697195866507,0.004069,0.006778
2197,49,800.4727025777408,0.002955,838.3282397209771,0.004589,0.007544
2198,35,641.4223267869658,0.001496,693.4069715708728,0.001841,0.003338
2199,86,966.8327736032968,0.009259,956.0474380346209,0.022747,0.032007
2200,96,1004.3935690693671,0.011580,962.1551952957043,0.031280,0.042861
2201,50,791.5043579347545,0.003108,706.6515540696728,0.004806,0.007914
2202,67,897.2462545343319,0.005654,949.1481020613256,0.011033,0.016687
2203,51,761.7705704106781,0.003214,745.9008593773842,0.005105,0.008319
2204,35,576.466469556712,0.001508,669.7626723670393,0.001821,0.003328
2205,76,909.9878401766429,0.007151,852.7759973403247,0.015850,0.023001
2206,52,751.4118325001212,0.003383,753.0602242204261,0.005441,0.008824
2207,73,915.0223499612118,0.006664,964.9527122875894,0.014213,0.020877
2208,86,962.4855468355344,0.009260,1094.7158786107748,0.022962,0.032222
2209,98,1003.3407504020024,0.012071,1088.7668106540564,0.033252,0.045323
2210,29,600.3391976003771,0.001072,611.6545725636241,0.001101,0.002173
2211,70,820.870734783422,0.006099,852.3815533709877,0.012406,0.018505
2212,50,742.8899898694622,0.003081,865.4454053273976,0.004814,0.007895
2213,74,1017.2144047950179,0.006814,1047.2021051774384,0.014753,0.021567
2214,54,847.9232126805124,0.003645,867.8539384030903,0.006036,0.009681
2215,96,951.2185690010143,0.011576,950.8319099486171,0.031023,0.042599
2216,47,725.3358912587248,0.002727,751.284097176545,0.004062,0.006789
2217,98,1035.7539438209312,0.012052,1143.58346225567,0.033207,0.045259
2218,49,814.5623362609807,0.003031,882.9110693706516,0.004539,0.007569
2219,38,661.5659031389589,0.001789,642.7840646449241,0.002268,0.004057
2220,91,1011.2389300663839,0.010283,1026.2776721183586,0.026694,0.036978
2221,40,659.3250708629291,0.001984,791.2967114544982,0.002651,0.004636
2222,43,782.5969506985017,0.002269,824.5495750452637,0.003183,0.005452
2223,80,878.1774435911879,0.008001,1108.3105990437687,0.018343,0.026344
2224,36,633.5837681660294,0.001610,642.0168894662582,0.001946,0.003557
2225,52,789.075784228166,0.003338,690.2596316944112,0.005378,0.008716
2226,26,494.1247308589903,0.000831,558.7795767706704,0.000811,0.001642
2227,61,843.429607861858,0.004726,860.4715565037613,0.008483,0.013209
2228,95,1058.6116592549552,0.011490,1092.5481472734452,0.030234,0.041724
2229,26,520.6154712950056,0.000847,541.8819654966956,0.000806,0.001653
2230,52,711.2695570375164,0.003326,744.0409810108614,0.005387,0.008712
2231,41,710.7876569888388,0.002079,627.3192366717005,0.002749,0.004828
2232,43,743.7125492211848,0.002296,782.5757156662743,0.003157,0.005453
2233,58,827.1136857513366,0.004105,911.8542884965474,0.007208,0.011313
2234,65,872.2376650016039,0.005280,863.3972789895919,0.010092,0.015372
2235,96,1048.0342179184634,0.011635,1086.4161706760153,0.031374,0.043009
2236,54,797.6097996478196,0.003594,888.3936299136894,0.005983,0.009577
2237,44,724.6684048050056,0.002378,732.0709940124977,0.003356,0.005734
2238,85,936.6540280394556,0.009066,860.1354752865441,0.021820,0.030886
2239,29,588.7436073744116,0.001052,603.6525079083415,0.001055,0.002107
2240,87,1001.9486817872496,0.009464,1064.728660753714,0.023805,0.033270
2241,29,575.6258017537224,0.001045,553.2564870701851,0.001089,0.002134
2242,94,964.7719558577288,0.011018,1038.834507171708,0.029266,0.040284
2243,94,1011.9905653479335,0.011107,961.6486869949435,0.029551,0.040657
2244,36,613.3671603470037,0.001598,630.2332535776313,0.001964,0.003562
2245,23,427.49015218146394,0.000644,427.00934834274483,0.000583,0.001227
2246,56,753.0275819256625,0.003848,804.8062646570992,0.006681,0.010529
2247,51,806.9601767417149,0.003207,829.5631716976841,0.005161,0.008368
2248,53,776.9776134025233,0.003476,837.6256866200922,0.005662,0.009138
2249,43,670.7512083121669,0.002279,604.9600230061809,0.003150,0.005429
2250,32,626.1566979694088,0.001266,693.9132572920894,0.001424,0.002690
2251,70,884.5402098300673,0.006023,874.5903772093883,0.012546,0.018569
2252,36,694.6032992132987,0.001599,797.7645026256126,0.001967,0.003566
2253,66,890.8029538122319,0.005471,875.394737343929,0.010551,0.016022
2254,73,893.6723875948793,0.006610,928.3102275511876,0.014098,0.020708
2255,92,967.0971236585295,0.010549,1127.2829160111553,0.027463,0.038012
2256,86,1007.8784403322807,0.009221,1085.4536453107514,0.022563,0.031784
2257,41,747.7928652219065,0.002117,817.9598166579265,0.002850,0.004968
2258,34,693.2115508828226,0.001416,709.2216300441341,0.001693,0.003109
2259,67,858.8297736413394,0.005514,863.6156104906004,0.011056,0.016570
2260,93,1046.6241759226352,0.010830,1212.4122162957372,0.028486,0.039317
2261,70,927.9220704953971,0.006091,1009.4026588269818,0.012530,0.018621
2262,59,797.4074715605847,0.004304,772.825453297723,0.007646,0.011950
2263,21,512.0153213350984,0.000542,485.71753013351287,0.000466,0.001008
2264,61,799.6791910440272,0.004617,925.2133453518396,0.008573,0.013190
2265,72,895.3440907227495,0.006413,904.2562327214324,0.013808,0.020222
2266,75,891.1121833104494,0.007042,994.2301619075084,0.015358,0.022401
2267,78,929.9759696094294,0.007650,957.6849154932407,0.017290,0.024941
2268,73,857.3055938644476,0.006618,867.175850081327,0.014639,0.021257
2269,94,1101.939726727478,0.011355,1105.0391670122158,0.029504,0.040860
2270,81,1005.4740085731867,0.008154,1076.7425297369662,0.019001,0.027155
2271,86,949.8223122435941,0.009265,990.7916102629542,0.022540,0.031805
